id,category,question,event_title,volume,created_at,end_date
1170091,Politics,Will Tran Cam Tu be elected General Secretary of the Vietnamese Communist Party?,Vietnam Communist Party General Secretary Election,2438566.954214,2026-01-12 20:23:04+00:00,2026-01-25 00:00:00+00:00
1170472,Politics,Will Trump try to Fire Powell by January 31?,Will Trump try to Fire Powell by January 31?,239338.525648,2026-01-12 21:26:24+00:00,2026-01-31 00:00:00+00:00
1175504,Geopolitics,"US strikes Iran by January 14, 2026?",US strikes Iran by...?,13619741.635223,2026-01-13 16:00:07+00:00,2026-01-14 00:00:00+00:00
1175524,Geopolitics,"US strikes Iran by January 15, 2026?",US strikes Iran by...?,7975001.728113,2026-01-13 16:00:38+00:00,2026-01-15 00:00:00+00:00
1175547,Geopolitics,"US strikes Iran by January 17, 2026?",US strikes Iran by...?,3823998.430446,2026-01-13 16:02:35+00:00,2026-01-17 00:00:00+00:00
1175548,Geopolitics,"US strikes Iran by January 18, 2026?",US strikes Iran by...?,5468912.658799,2026-01-13 16:03:05+00:00,2026-01-18 00:00:00+00:00
1176066,Geopolitics,Will USD reach 1.5M Iranian rials by January 31?,Will USD reach 1.5M Iranian rials by January 31?,176489.293029,2026-01-13 16:50:07+00:00,2026-01-31 00:00:00+00:00
1177921,Geopolitics,Will the US conduct a cyberattack on Iran by Jan 31?,Will the US conduct a cyberattack on Iran by Jan 31?,142892.682172,2026-01-13 19:33:53+00:00,2026-01-31 00:00:00+00:00
1178058,Geopolitics,"Israel strikes Iran by January 14, 2026?","Israel strikes Iran by January 14, 2026?",400560.173118,2026-01-13 20:07:17+00:00,2026-01-14 00:00:00+00:00
1178063,Geopolitics,"Israel strikes Iran by January 15, 2026?","Israel strikes Iran by January 15, 2026?",257663.149945,2026-01-13 20:08:22+00:00,2026-01-15 00:00:00+00:00
1178489,Geopolitics,Will the US strike Iran next?,Next Country US Strikes,308546.209494,2026-01-13 21:14:43+00:00,2026-12-31 00:00:00+00:00
1179277,Politics,Will Trump and Machado not shake hands?,How long will Trump and Machado shake hands for when they meet?,157507.104635,2026-01-13 23:00:56+00:00,2026-01-16 00:00:00+00:00
1179283,Politics,"Will Trump and Machado only be photographed together, without a clear handshake?",How long will Trump and Machado shake hands for when they meet?,105983.398685,2026-01-13 23:00:59+00:00,2026-01-16 00:00:00+00:00
1182063,Politics,Will António José Seguro win 4th place in the 1st round of the 2026 Portugal presidential election?,Portugal Presidential Election: 1st Round 4th Place,187266.851714,2026-01-14 11:29:33+00:00,2026-01-18 00:00:00+00:00
1007260,Geopolitics,Will Russia capture all of Pokrovsk by February 28?,Will Russia capture all of Pokrovsk by...?,903119.5619,2025-12-23 21:45:23+00:00,2025-09-30 00:00:00+00:00
791703,Geopolitics,"Israel strikes Iran by June 30, 2026?","Israel strikes Iran by June 30, 2026?",830797.215407,2025-12-02 00:32:21+00:00,2026-06-30 00:00:00+00:00
791705,Geopolitics,"Israel strikes Iran by March 31, 2026?","Israel strikes Iran by March 31, 2026?",3306176.189445,2025-12-02 00:33:07+00:00,2026-03-31 00:00:00+00:00
891191,Geopolitics,Will Netflix close Warner Bros. acquisition by end of 2026?  ,Will Netflix close Warner Bros. acquisition by end of 2026?  ,527072.266142,2025-12-07 22:25:15+00:00,2026-12-31 00:00:00+00:00
895964,Geopolitics,Paramount x Warner Bros. acquisition announced by June 30?,Paramount x Warner Bros. acquisition announced by June 30?,378105.311123,2025-12-08 16:19:50+00:00,2026-06-30 00:00:00+00:00
642524,Geopolitics,Russia x Ukraine ceasefire by November 30?,Russia x Ukraine ceasefire by November 30?,4903949.131287,2025-10-21 13:40:23+00:00,2025-11-30 00:00:00+00:00
642525,Politics,Will Trump pardon Diddy by October 31?,Will Trump pardon Diddy by October 31?,111829.723604,2025-10-21 13:42:56+00:00,2025-10-31 00:00:00+00:00
642526,Geopolitics,Will Russia capture Kostyantynivka by November 30?,Will Russia capture Kostyantynivka by...?,229509.128995,2025-10-21 13:45:37+00:00,2025-10-31 12:00:00+00:00
642529,Geopolitics,Will Russia capture all of Pokrovsk by November 30?,Will Russia capture all of Pokrovsk by...?,1256972.559652,2025-10-21 13:47:24+00:00,2025-09-30 00:00:00+00:00
642530,Geopolitics,Will Russia capture all of Pokrovsk by October 31?,Will Russia capture all of Pokrovsk by...?,102678.533108,2025-10-21 13:49:11+00:00,2025-09-30 00:00:00+00:00
642531,Geopolitics,Will Russia capture Lyman by November 30?,Will Russia capture Lyman by...?,142123.928318,2025-10-21 13:51:24+00:00,2025-12-31 23:55:00+00:00
642533,Geopolitics,Will Russia capture Yampil' by November 30?,Will Russia capture Yampil' by...?,222068.25226,2025-10-21 13:54:19+00:00,2025-10-31 00:00:00+00:00
642816,Geopolitics,Will Benjamin Netanyahu be the next leader out in 2025?,Next leader out of power in 2025?,101779.672939,2025-10-21 18:05:02+00:00,2026-02-17 14:47:15+00:00
642821,Politics,Will Donald Trump be the next leader out in 2025?,Next leader out of power in 2025?,151576.202845,2025-10-21 18:05:05+00:00,2026-02-17 14:47:15+00:00
643057,Politics,Will Trump end NASA in 2025?,Will Trump end NASA in 2025?,104388.493343,2025-10-21 22:45:37+00:00,2025-12-31 00:00:00+00:00
644440,Politics,NYC Election: Sliwa drops out and Cuomo wins?,NYC Election: Sliwa drops out and Cuomo wins?,2489012.103391,2025-10-22 14:05:06+00:00,2025-11-04 00:00:00+00:00
644774,Geopolitics,Will Trump talk to Putin by November 30?,Will Trump talk to Putin by November 30?,193982.327582,2025-10-22 16:49:34+00:00,2025-11-30 00:00:00+00:00
644810,Geopolitics,Will Russia capture Orikhiv by November 30?,Will Russia capture Orikhiv by...?,107853.113863,2025-10-22 18:01:11+00:00,2025-11-30 00:00:00+00:00
644818,Geopolitics,Will Russia capture Huliaipole by December 31?,Will Russia capture Huliaipole by December 31?,957604.533687,2025-10-22 18:27:16+00:00,2025-12-31 00:00:00+00:00
645017,Politics,Trump imposes tariff on semiconductors by December 31?,Trump imposes tariff on semiconductors by December 31?,283109.566286,2025-10-22 20:32:15+00:00,2025-12-31 00:00:00+00:00
646560,Geopolitics,US x Venezuela military engagement by October 24?,US x Venezuela military engagement by...?,779616.813557,2025-10-23 16:00:06+00:00,2025-10-31 00:00:00+00:00
646583,Geopolitics,Will Amazon acquire Warner Bros. Discovery?,Who will acquire Warner Bros. Discovery?,215076.903173,2025-10-23 16:08:15+00:00,2026-04-30 00:00:00+00:00
646586,Geopolitics,Will Netflix acquire Warner Bros. Discovery?,Who will acquire Warner Bros. Discovery?,107365.027393,2025-10-23 16:08:17+00:00,2026-04-30 00:00:00+00:00
646628,Politics,Will Donald Trump be the #2 searched person on Google this year?,#2 Searched Person on Google this year?,100235.739265,2025-10-23 17:06:39+00:00,2025-12-31 00:00:00+00:00
646650,Politics,Will Joe Biden be the #2 searched person on Google this year?,#2 Searched Person on Google this year?,296438.480885,2025-10-23 17:06:56+00:00,2025-12-31 00:00:00+00:00
647597,Politics,Will Trump pardon SBF by October 31?,Will Trump pardon SBF by October 31?,712330.168299,2025-10-24 00:46:50+00:00,2025-10-31 00:00:00+00:00
648389,Politics,Will Trump strike a drug boat on October 28?,Trump strikes another drug boat on...?,172977.54858,2025-10-24 17:55:20+00:00,2025-10-31 00:00:00+00:00
648825,Geopolitics,US x Venezuela military engagement by October 27?,US x Venezuela military engagement by...?,696877.743569,2025-10-24 21:44:58+00:00,2025-10-31 00:00:00+00:00
651113,Macro,Will Microstrategy announce a Bitcoin purchase October 28-November 3?,Will Microstrategy announce a Bitcoin purchase October 28-November 3?,126825.043372,2025-10-27 04:30:00+00:00,2025-11-04 05:00:00+00:00
651330,Politics,Trump confirmed to be Satoshi by December 31?,Trump confirmed to be Satoshi by December 31?,193176.28349,2025-10-27 11:50:49+00:00,2025-12-31 00:00:00+00:00
651669,Politics,"Will Trump and Xi not shake hands on October 30, 2025?",How long will Trump and Xi shake hands on Thursday?,159461.628557,2025-10-27 14:16:27+00:00,2025-10-30 00:00:00+00:00
651670,Politics,"Will Trump and Xi shake hands for less than 2 seconds on October 30, 2025?",How long will Trump and Xi shake hands on Thursday?,107143.708674,2025-10-27 14:16:27+00:00,2025-10-30 00:00:00+00:00
651671,Politics,"Will Trump and Xi shake hands for between 2 and 6 seconds on October 30, 2025?",How long will Trump and Xi shake hands on Thursday?,111439.20456,2025-10-27 14:16:28+00:00,2025-10-30 00:00:00+00:00
651672,Politics,"Will Trump and Xi shake hands for between 6 and 10 seconds on October 30, 2025?",How long will Trump and Xi shake hands on Thursday?,182846.31018,2025-10-27 14:16:29+00:00,2025-10-30 00:00:00+00:00
651673,Politics,"Will Trump and Xi shake hands for 10 seconds or more on October 30, 2025?",How long will Trump and Xi shake hands on Thursday?,139246.402114,2025-10-27 14:16:30+00:00,2025-10-30 00:00:00+00:00
1385748,Geopolitics,"Will France, UK, or Germany strike Iran by March 31?","Will France, UK, or Germany strike Iran by March 31?",1828799.489065,2026-02-16 16:20:51+00:00,2026-03-31 00:00:00+00:00
1385754,Geopolitics,"Will France, UK, or Germany strike Iran by June 30?","Will France, UK, or Germany strike Iran by June 30?",204647.538752,2026-02-16 16:22:42+00:00,2026-06-30 00:00:00+00:00
1389074,Macro,"Will Kevin Warsh be formally nominated to be Chair of the Federal Reserve by March 31, 2026?",Kevin Warsh formally nominated as Fed Chair by...?,143575.536498,2026-02-17 16:13:15+00:00,2026-02-28 00:00:00+00:00
1394086,Geopolitics,Will Reza Pahlavi enter Iran by December 31?,Will Reza Pahlavi enter Iran by...?,151168.268962,2026-02-18 20:50:17+00:00,2026-06-30 00:00:00+00:00
1394299,Geopolitics,US forces enter Iran by December 31?,US forces enter Iran by..?,236322.00023,2026-02-18 21:05:12+00:00,2026-03-03 00:00:00+00:00
1394368,Geopolitics,Will the U.S. invade Iran by March 31?,Will the U.S. invade Iran by March 31?,566858.820325,2026-02-18 21:13:28+00:00,2026-03-31 00:00:00+00:00
1395537,Politics,Will James Talarico and Ken Paxton be the candidates for the Texas Senate Election?,Texas Senate Election Matchup,157255.577079,2026-02-19 00:44:24+00:00,2026-03-03 00:00:00+00:00
1402792,Geopolitics,US-Iran nuclear deal by March 31?,US-Iran nuclear deal by March 31?,722938.961507,2026-02-20 16:28:05+00:00,2026-03-31 00:00:00+00:00
1403334,Politics,"Will Trump say ""Waste"" this week? (March 1)",What will Trump say this week (March 1)?,1373501.414388,2026-02-20 18:37:48+00:00,2026-03-01 00:00:00+00:00
1006892,Geopolitics,"Will Russia capture Lyman by March 31, 2026?",Will Russia capture Lyman by...?,544447.110566,2025-12-23 20:52:02+00:00,2025-12-31 23:55:00+00:00
1007357,Geopolitics,Will Russia capture all of Vovchansk by March 31?,Will Russia capture all of Vovchansk by...?,141879.373129,2025-12-23 22:16:34+00:00,2025-12-31 00:00:00+00:00
1007579,Geopolitics,"Will Russia capture Sumy by March 31, 2027?",Will Russia capture Sumy by...?,186719.233038,2025-12-23 22:30:21+00:00,2027-03-31 00:00:00+00:00
1007628,Geopolitics,Will Russia enter Sloviansk by June 30?,Which cities will Russia enter by June 30?,120867.75336,2025-12-23 23:05:23+00:00,2026-06-30 00:00:00+00:00
1007632,Geopolitics,Will Russia enter Dopropillia by June 30?,Which cities will Russia enter by June 30?,120316.55764,2025-12-23 23:05:26+00:00,2026-06-30 00:00:00+00:00
1007633,Geopolitics,Will Russia enter Kramatorsk by June 30?,Which cities will Russia enter by June 30?,100970.913612,2025-12-23 23:05:26+00:00,2026-06-30 00:00:00+00:00
1029715,Politics,Will Trump recognize Somaliland before 2027?,Will Trump recognize Somaliland before 2027?,121872.363958,2025-12-26 18:32:37+00:00,2026-12-31 00:00:00+00:00
1046979,Politics,Will Tim Walz resign by June 30?,Will Tim Walz resign by...?,228187.988901,2025-12-28 14:51:26+00:00,2026-06-30 00:00:00+00:00
1048397,Geopolitics,U.S. agrees to give Ukraine security guarantee by June 30? ,U.S. agrees to give Ukraine security guarantee by June 30? ,118414.056132,2025-12-28 18:19:49+00:00,2026-12-31 00:00:00+00:00
1060078,Geopolitics,"Will Russia capture all of Stepnohirsk by March 31, 2026?",Will Russia capture all of Stepnohirsk by...?,195950.711853,2025-12-29 20:28:19+00:00,2026-01-31 00:00:00+00:00
1068045,Macro,"Will MicroStrategy announce holding 800k+ BTC by December 31, 2026?","Will MicroStrategy announce holding 800k+ BTC by December 31, 2026?",153937.309963,2025-12-30 20:13:23+00:00,2027-01-01 05:00:00+00:00
1090199,Geopolitics,Will Reza Pahlavi enter Iran by June 30?,Will Reza Pahlavi enter Iran by...?,753374.995242,2026-01-02 21:18:55+00:00,2026-06-30 00:00:00+00:00
1090494,Geopolitics,"Will Russia capture all of Donetsk Oblast by March 31, 2026?",Will Russia capture all of Donetsk Oblast by...?,260045.188806,2026-01-02 21:54:38+00:00,2026-06-30 00:00:00+00:00
1092481,Macro,"Jerome Powell out as Fed Chair by March 31, 2026?",Jerome Powell out as Fed Chair by...?,741403.869311,2026-01-03 02:23:03+00:00,2026-05-14 00:00:00+00:00
1092482,Macro,"Jerome Powell out as Fed Chair by May 14, 2026?",Jerome Powell out as Fed Chair by...?,680738.890158,2026-01-03 02:23:03+00:00,2026-05-14 00:00:00+00:00
1097101,Politics,"Venezuela election scheduled by March 31, 2026?",Venezuela presidential election scheduled by...?,151786.514462,2026-01-03 15:18:42+00:00,2026-03-31 00:00:00+00:00
547926,Politics,"Will a candidate say ""Nursing home"" during NYC Democratic Primary Debate on June 4?",NYC Mayoral: 1st Democratic Primary Debate Mentions,145689.501065,2025-05-28 15:59:08+00:00,2025-06-04 12:00:00+00:00
547955,Geopolitics,NATO article 5 in 2025?,NATO article 5 in 2025?,299461.748779,2025-05-28 16:58:17+00:00,2025-12-31 12:00:00+00:00
548006,Geopolitics,Will Russia capture Yablunivka before July?,Will Russia capture Yablunivka before July?,255684.0179,2025-05-28 19:27:00+00:00,2025-06-30 12:00:00+00:00
548080,Geopolitics,US x Russia military clash by December 31?,US x Russia military clash by...?,417000.888679,2025-05-28 21:26:40+00:00,2025-12-31 12:00:00+00:00
548081,Geopolitics,Will Russia invade Finland in 2025?,Will Russia invade Finland in 2025?,199993.784886,2025-05-28 21:37:45+00:00,2025-12-31 12:00:00+00:00
548083,Geopolitics,Will Russia invade a NATO country in 2025?,Will Russia invade a NATO country by...?,1449791.54944,2025-05-28 21:58:51+00:00,2025-12-31 12:00:00+00:00
548199,Politics,Will the Court Force Trump to Refund Tariffs?,Will the Court Force Trump to Refund Tariffs?,186006.099547,2025-05-29 16:17:35+00:00,2025-12-31 12:00:00+00:00
548325,Geopolitics,Will Russia capture Yunakivka before July?,Will Russia capture Yunakivka before July?,368993.234491,2025-05-29 21:36:07+00:00,2025-06-30 12:00:00+00:00
548521,Politics,"Will Trump say ""Apple"" this week?",What will Trump say this week?,111798.909376,2025-05-30 16:45:03+00:00,2025-06-07 00:00:00+00:00
548523,Politics,"Will Trump say ""Big Beautiful Deal"" this week?",What will Trump say this week?,120629.504719,2025-05-30 16:45:04+00:00,2025-06-07 00:00:00+00:00
548984,Macro,MicroStrategy purchases >10000 BTC June 3-9?,MicroStrategy purchases >10000 BTC June 3-9?,105346.011411,2025-06-02 09:17:50+00:00,2025-06-09 23:55:00+00:00
548985,Macro,Will MicroStrategy purchase Bitcoin June 3-9?,Will MicroStrategy purchase Bitcoin June 3-9?,1391339.584543,2025-06-02 09:22:30+00:00,2025-06-09 23:55:00+00:00
549087,Politics,"Will Donald Trump say ""Tariff"" 7+ times during Merz events on June 5?",What will Trump say during Merz events on June 5?,128586.642267,2025-06-02 15:47:04+00:00,2025-06-05 12:00:00+00:00
549091,Politics,"Will Donald Trump say ""Angela / Merkel"" during Merz events on June 5?",What will Trump say during Merz events on June 5?,138341.240955,2025-06-02 15:47:07+00:00,2025-06-05 12:00:00+00:00
549140,Politics,Polish snap election called in 2025?,Polish snap election called in 2025?,286784.250608,2025-06-02 16:14:51+00:00,2026-01-01 00:00:00+00:00
549257,Geopolitics,Russia x Ukraine prisoner exchange by June 15?,Russia x Ukraine prisoner exchange by June 15?,198743.18396,2025-06-02 18:21:14+00:00,2025-06-15 00:00:00+00:00
549323,Politics,Will Trump publicly disparage Elon before July?,Will Trump publicly disparage Elon before July?,501105.163073,2025-06-02 20:23:37+00:00,2025-06-30 00:00:00+00:00
549333,Geopolitics,"Israel and Syria normalize relations by December 31, 2025?",Israel and Syria normalize relations by...?,837266.369772,2025-06-02 21:50:50+00:00,2025-12-31 00:00:00+00:00
549334,Geopolitics,Israel and Lebanon normalize relations in 2025?,Israel and Lebanon normalize relations in 2025?,679448.515399,2025-06-02 21:53:02+00:00,2025-12-31 00:00:00+00:00
549339,Geopolitics,Israel military action against Iran before 2026?,Israel military action against Iran before 2026?,155743.329028,2025-06-02 22:02:28+00:00,2025-12-31 00:00:00+00:00
549369,Geopolitics,Will Russia capture Sumy before October?,Will Russia capture Sumy by...?,381269.57535,2025-06-02 23:22:04+00:00,2025-09-30 00:00:00+00:00
549586,Politics,Lee Jae-myung out as president of South Korea before September?,Lee Jae-myung out as president of South Korea by...?,391620.364833,2025-06-03 18:21:18+00:00,2026-02-17 14:47:15+00:00
